kreiskey1871,county1871,rbkey,lat_rad,lon_rad,kmwittenberg,zupreussen,hhsize,gpop,f_prot,f_jew,f_rw,f_miss,f_young,f_fem,f_ortsgeb,f_pruss,f_blind,f_deaf,f_dumb,f_urban,lnpop,lnkmb,poland,latlon,f_over3km,f_mine,inctaxpc,perc_secB,perc_secC,perc_secBnC,lnyteacher,rhs,yteacher,pop,kmb,uni1517,reichsstadt,hansestadt,f_cath,sh_al_in_tot,ncloisters1517_pkm2,school1517,dnpop1500
178,Bunzlau,13,89.47000122,27.17000008,214.6399994,1742,4.050366402,-2.456444025,85.31278992,0.236525849,94.3347168,1.451548696,21.28211021,53.43397141,54.96791077,99.74259949,0.088697195,0.069566429,0.933929265,18.8142395,10.9595232,5.318120003,1,24.30899811,1.358234286,1.466809392,181.7848206,31.96645355,4.557458878,36.52391052,688.4935913,0,977.4390259,57499.01953,204,0,0,0,14.39503288,0.459259272,0.001924428,0,0
179,Goldberg-Haynau,13,89.22000122,27.77000046,242.6600037,1742,3.825635195,-0.942832053,93.88469696,0.31793943,95.33240509,1.175790787,19.90542221,52.81416702,44.22980118,99.84102631,0.076466441,0.032196399,0.104638293,23.51343155,10.81365967,5.447383881,1,24.77639389,0.829187393,0.171253815,188.4472198,26.61365891,4.656472683,31.27013206,695.1772461,0,1045.000366,49695.00391,232.1500397,0,0,0,5.751081467,0.507537663,0,0,0
180,Stadtkreis Liegnitz,13,89.37000275,28.20000076,255.6799927,1742,4.152311802,17.52630234,79.39955902,3.067685604,96.81556702,0.685598016,17.72925758,51.1426506,32.00873566,99.29402924,0.069141194,0.225618616,0.123726346,100,10.22121334,5.476379871,1,25.20233917,0.509626269,0.010636034,NA,44.26717758,13.73112011,57.99829865,698.9993286,0,1085.714233,27479.98828,238.9799957,0,0,0,16.18267822,0.714285731,0.705218613,0,0.002820875
181,Landkreis Liegnitz,13,89.37000275,28.20000076,255.6799927,1742,4.145901203,0.208214626,90.54264069,0.050305109,93.657341,1.084165454,23.33938408,52.40261459,42.284729,99.88407898,0.061241008,0.041556396,0.118107654,2.996434927,10.7303133,5.476379871,1,25.20233917,1.234879017,0.01871958,198.5342255,19.50112343,2.770498037,22.2716217,689.479248,0,987.1208496,45721.01563,238.9799957,0,0,0,9.175214767,0.504504502,0,0,0
182,Jauer,13,89.09999847,28.27999878,264.4400024,1742,4.126873016,-0.494551063,73.41448212,0.360108316,94.84849548,0.44854781,20.3803463,51.05800629,46.69503784,99.81845856,0.071426444,0.056545936,0.116067976,29.6509037,10.42231083,5.531252861,1,25.19747925,0.486618012,0.959894061,276.65979,28.50995636,5.246317863,33.75627518,700.4718018,0,1101.819336,33600.99219,252.4600067,0,0,0,26.14505577,0.530864179,0.006101281,0,0
183,Schonau,13,89.02999878,27.75,246.6600037,1742,4.051258087,-3.578558207,87.14439392,0.030672494,95.2660141,0.740669489,20.28218651,53.18227386,56.56774521,99.88881683,0.084349364,0.069013111,0.172532782,7.668123722,10.16900063,5.481097221,1,24.7058239,0.803701878,0.407033533,162.6054535,27.68642044,3.467925549,31.15434647,685.9527588,0,952.9168091,26081.99805,240.1100159,0,0,0,12.79809761,0.583333313,0,0,0
184,Bolkenhain,13,88.87000275,28.11999893,264.519989,1742,4.166795254,-0.847665131,85.30292511,0.021604272,94.35506439,0.354045689,22.41597557,52.859478,51.5261879,99.88889313,0.114193998,0.040122218,0.129625633,10.60769749,10.38594437,5.552455425,1,24.99024391,1.476216555,0.358514726,189.5753326,34.56466293,4.276568413,38.84122849,684.343811,0,937.7075195,32400.99414,257.8699646,0,0,0,14.54584789,0.41747573,0,0,0
185,Landeshut,13,88.63000488,27.97000122,266.0100098,1742,4.33204031,5.038430691,45.48393631,0.417203635,90.92480469,0.133031428,22.82824898,53.30595398,52.03468704,97.66278839,0.109215617,0.052423496,0.128874421,25.85133553,10.7316246,5.579238892,1,24.789814,0.461893767,4.976121426,182.6981049,57.90124512,5.040081978,62.94132614,688.4607544,0,977.118103,45781.00781,264.8699341,0,0,0,52.93899155,0.575342476,0.002516356,0,0
186,Hirschberg,13,88.84000397,27.45000076,241.2400055,1742,4.055776596,2.307169199,84.81855774,0.661507547,92.63803864,0.011911143,20.28201103,52.63257599,51.37286758,98.78934479,0.09020558,0.055389386,0.208897114,24.65619087,11.05388546,5.485294819,1,24.38658142,0.604379296,0.718476832,248.0398712,44.10848999,7.717638493,51.82612991,692.052002,0,1012.846558,63188.99609,241.1200256,0,0,0,14.23823833,0.575342476,0,0,0
187,Lowenberg,13,89.20999908,27.19000053,221.6300049,1742,4.025279045,-3.361732244,73.14318848,0.144696206,94.7507782,0.584402263,20.10531425,53.05278778,56.68213272,99.85829163,0.089502811,0.067127109,0.32668525,19.46984482,11.11299992,5.377590656,1,24.25619888,0.990307629,0.171979994,175.738205,28.58371162,4.697601795,33.28131485,681.0894165,0,907.6820679,67036.99219,216.5000305,0,0,0,26.53609276,0.479999989,0.005324318,0,0
188,Lauban,13,89.22000122,26.69999886,203.4199982,1757,4.014826775,0.243714333,90.44593048,0.095402226,93.51590729,1.440860629,20.75921822,53.08826065,52.22656631,99.36449432,0.120022163,0.052317347,0.138487101,21.8501873,11.08195782,5.313895226,1,23.8217392,0.152466372,0.815532744,179.7687683,46.36617279,4.626579762,50.99275589,695.8319092,0,1051.864014,64987.99219,203.1399689,0,0,0,9.344801903,0.540000021,0.003855793,0,0
189,Gorlitz,13,89.27999878,26.15999794,182.2899933,1815,4.211745739,6.429282665,93.67391205,0.457660764,94.37266541,0,21.2158432,51.43046951,42.19496918,97.64743805,0.059743889,0.02818108,0.174722686,49.35183334,11.39315033,5.230252743,1,23.35564613,0.987731993,0.362891793,183.5539551,36.19794846,9.311519623,45.50946808,706.5631714,0,1171.021484,88711.99219,186.8400269,0,0,0,5.706105232,0.511904776,0.002282897,0,0.000125559
190,Rothenburg,13,89.6000061,26.12999916,172.8500061,1815,4.65938139,-1.349794626,99.08911896,0.038926411,82.30912018,0.354231238,25.2749176,52.91072083,58.46163177,98.86140442,0.091477066,0.044765368,0.153759316,8.158975601,10.84698486,5.135386467,1,23.41248131,4.953092098,1.491106153,148.6544952,23.689888,3.3657763,27.05566597,689.4902344,0,987.2293091,51379.00391,169.9299774,0,0,0,0.805776656,0.447488576,0,0,0
191,Hoyerswerda,13,89.78000641,24.86000061,121.8899994,1815,4.71716404,-2.013971806,87.49758911,0.016057551,85.81454468,2.258563757,23.21600533,51.82092667,63.25069046,98.73145294,0.099556811,0.109191343,0.240863249,20.35455132,10.34618378,4.892977238,1,22.31930923,3.856530666,0.98165071,144.5663147,21.67182732,3.813335419,25.48516083,689.3572998,0,985.9177856,31137.98633,133.3499908,0,0,0,12.470294,0.551181078,0,0,0
192,Kreuzburg,14,88.95999908,31.77999878,400.3900146,1742,4.674041271,3.20593071,71.85500336,1.917084813,71.48471832,2.378196001,28.09029007,52.14185715,57.86932755,99.88821411,0.11416883,0.142711028,0.171253234,22.24389267,10.64644814,5.921551704,1,28.27148819,3.828464985,0.087260038,150.0655975,18.52479362,4.896827698,23.42161942,679.1172485,0,889.9564209,42042.99609,372.9900208,0,0,0,26.20174599,0.4375,0.001815442,0,0
193,Rosenberg,14,88.81000519,32.15000153,417.3200073,1742,4.707429886,0.631009579,13.29821205,1.510045648,74.19471741,0.896229208,28.84443092,52.45062637,66.42281342,99.88909149,0.081047647,0.13863413,0.117305808,9.546559334,10.75547409,5.967709541,1,28.55241585,9.921171188,0.592274249,85.71522522,12.66837883,2.641647816,15.31002712,667.2019653,0,789.989502,46885.98438,390.6099548,0,0,0,85.19174194,0.558282197,0,0,0
194,Oppeln,14,88.44000244,31.29000092,392.8299866,1742,4.598432541,2.904744148,12.68670559,1.238993526,80.37843323,2.105799675,26.97675896,53.19151306,69.67256927,99.87267303,0.114594653,0.120471299,0.161607862,14.12844372,11.53369808,5.924817085,1,27.67287827,4.517947197,0.25184387,154.1077881,21.06718826,4.973916531,26.04110527,671.916687,0,828.1272583,102098.9844,374.2099915,0,0,0,86.04883575,0.572222233,0.000700506,0,2.80E-05
195,Gross Stehlitz,14,88.16999817,31.95000076,424.1400146,1742,4.881982803,2.101561546,3.718333721,1.549033761,77.28513336,3.555077314,28.69548225,52.81568146,65.04472351,99.76657867,0.127317831,0.145272925,0.11262732,12.75790024,11.02294731,6.006155968,1,28.17031479,3.203227997,3.190246105,114.9872055,22.61607933,4.923652172,27.53973389,666.6713867,0,785.809082,61263.97656,405.9199524,0,0,0,94.71957397,0.506756783,0.002222864,0,0
196,Lublinitz,14,88.44000244,32.62000275,443.0499878,1742,4.996802807,0.581395328,3.518951654,2.208445311,59.01533508,2.722818851,29.74892807,52.35847092,65.07965088,99.74628448,0.081630856,0.105899483,0.125755638,14.10228157,10.72163582,6.038157463,1,28.84912872,17.70487785,1.275510192,118.5832825,10.85033989,2.517006636,13.36734772,667.7537231,0,794.3603516,45325.98828,419.1200867,0,0,0,94.26598358,0.619047642,0,0,0
197,Tost-Gleiwitz,14,87.79000092,32.61000061,458.25,1742,4.847330093,3.028711081,4.040128231,3.395036221,74.23312378,2.60625577,28.15638733,52.66989899,62.32375336,99.77350616,0.101981521,0.131627306,0.148228958,23.11423111,11.34248066,6.09056282,1,28.62831879,4.640272617,7.993864536,169.3275146,27.93452072,5.406356812,33.34087753,685.7351685,0,950.8455811,84328.96094,441.6699219,0,0,0,92.56009674,0.47023809,0,0,0
198,Tarnowitz,14,88.05999756,32.93000031,463.480011,1742,4.889489651,7.895685673,5.571983337,2.597002029,61.32099533,1.588740945,29.11213303,52.04545975,60.70041656,99.49602509,0.084852539,0.100280277,0.110565431,17.75732231,10.56851768,6.09289217,1,28.9981575,4.05156517,41.61369324,232.1850586,54.28416061,5.49307251,59.77723694,682.3134155,0,918.8603516,38890.98047,442.6999207,0,0,0,91.82587433,0.384615391,0,0,0
199,Beuthen,14,87.87000275,33.02000046,471.6600037,1742,4.807723522,27.61869812,8.445962906,3.824972391,67.11884308,1.733566046,27.65499306,48.7674942,37.44288254,99.11860657,0.063729495,0.063729495,0.075753927,42.38252258,11.32856941,6.114942551,1,29.01467323,0.128463149,49.98382187,296.8890076,68.62905884,7.211735725,75.84079742,696.0630493,0,1054.298096,83163.96094,452.5700378,0,0,0,87.71823883,0.612903237,0.007944074,0,0
200,Zabrze,14,87.80999756,32.95999908,470.8299866,1742,4.836569786,33.83274841,5.816197872,2.084566355,65.22564697,4.063559532,29.38466644,49.10569382,43.6292038,99.70404816,0.077206165,0.115809254,0.11066217,0,10.56764317,6.115141392,1,28.94217682,0.574663341,54.18887329,129.2846832,67.40034485,5.53719902,72.93754578,683.024292,0,925.4155884,38856.98438,452.6600342,0,0,0,92.09408569,0.428571433,0,0,0
201,Kattowitz,14,87.73999786,33.18999863,481.2999878,1742,4.861226082,19.04899788,6.866442204,4.14825058,63.05127716,3.167576313,29.16480827,49.30997849,42.99501038,98.5375061,0.078396387,0.055418134,0.079748049,19.45176506,11.21159077,6.137640476,1,29.12090492,0.880208313,46.66648483,197.0964661,65.38346863,7.815674782,73.19914246,693.697998,0,1029.655884,73983.00781,462.9599304,0,0,0,88.98395538,0.56410259,0,0,0
202,Pless,14,87.22000122,33.07999802,491.7000122,1742,4.942747593,5.742878437,8.812727928,1.882815003,61.04242706,0.410409451,28.63054848,51.8367691,69.89382172,99.49074554,0.108730629,0.133139551,0.21968025,11.75289345,11.40901947,6.171846867,1,28.85237694,8.284739494,8.374345779,96.12192535,19.01363182,2.798320055,21.81195068,678.1474609,0,881.3674316,90131,479.0700684,0,0,0,89.30445862,0.551724136,0,0,0
203,Rybnik,14,87.44000244,32.3900032,460.25,1742,4.929896832,4.131778717,3.13811183,1.714763641,65.6906662,0.753320932,29.61643982,52.7583313,68.60674286,99.87722778,0.105233341,0.144358546,0.174039736,13.63716125,11.21345425,6.105462551,1,28.3218174,6.969277382,5.917804718,106.8838501,19.01327133,3.157658577,22.17092896,670.2748413,0,814.6417236,74121.00781,448.2999573,0,0,0,95.14712524,0.422018349,0.001173613,0,0
204,Ratibor,14,87.41999817,31.81000137,439.9700012,1742,4.670394421,4.316179276,2.814181805,1.48905313,76.2039566,1.967702866,27.02953148,52.33914185,70.17516327,99.753685,0.074667215,0.214560956,0.144184977,15.49215984,11.66579247,6.065760136,1,27.80830193,1.587104201,2.324630022,194.1269226,25.06936455,4.894707203,29.96407127,673.777832,0,843.6842651,116517,430.8500671,0,0,0,95.68817902,0.504464269,0,0,0
205,Kosel,14,88.58000183,36.61999893,594.3800049,1742,4.750292301,2.176100492,3.380832195,0.417025715,72.83243561,0.893565059,28.18693733,52.3528862,65.73464203,99.83072662,0.143112153,0.14157331,0.129262596,6.946325302,11.08189678,6.325487137,1,32.43799591,1.467733145,0.434813112,189.2592926,16.24237251,3.797601461,20.03997421,662.6240234,0,754.6395874,64984.02734,558.6298828,0,0,0,95.80050659,0.535519123,0.001483812,0,0
206,Leobschutz,14,87.59999847,31.11999893,409.6700134,1742,4.291050911,1.341820002,7.578145504,0.86815238,87.48320007,0.791639268,26.32829857,53.55020905,71.54254913,99.42042542,0.105487786,0.112762816,0.157625437,20.24395561,11.32023811,5.996551514,1,27.26111984,0.456648797,0.007854225,197.6327667,28.08670998,3.874751091,31.96146202,675.5063477,0,858.3942261,82473.97656,402.039978,0,0,0,91.55249023,0.565573752,0,0,0
207,Neustadt,14,87.83000183,30.66999817,386.5,1742,4.448997498,1.95487833,7.478422165,0.697445393,83.20783997,0.866911829,25.96304131,52.73938751,69.05752563,99.78219604,0.113537624,0.108903438,0.114696167,21.29293823,11.3657589,5.936665058,1,26.93746185,2.887907267,0.007532578,170.221817,26.56991577,4.039973259,30.60988808,679.510437,0,893.4625244,86315.01563,378.6699829,0,0,0,91.81950378,0.470930219,0,0,0
208,Falkenberg,14,88.38000488,30.75999832,374.269989,1742,4.381410122,1.627644897,29.43698502,0.34249106,83.68679047,1.413924813,26.46051598,52.55389786,61.1876297,99.85955048,0.086238757,0.086238757,0.162621662,11.43033123,10.6111536,5.882932186,1,27.18568802,1.837040782,0.337297052,146.7820129,15.44134426,3.973244905,19.41458893,668.364502,0,799.2269897,40584.99219,358.8599548,0,0,0,70.21806335,0.465408802,0.001661737,0,0
209,Neisse,14,88.09000397,30.25,363.5299988,1742,4.647855759,0.098688096,4.900605679,0.597974598,91.6920166,0.539142847,22.0832653,50.6896019,56.24068832,99.31951141,0.081444569,0.075014733,0.136098161,31.30150604,11.44373608,5.871075153,1,26.64722824,1.092217922,0.01620844,203.5285034,23.27937317,5.602042198,28.88141632,684.3532104,0,937.7956543,93314.99219,354.6300659,0,0,0,94.48856354,0.521052659,0,0,7.03E-05
210,Grottkau,14,88.48000336,30.34000015,356.1900024,1742,4.416857719,-0.619459093,5.944127083,0.259716779,90.26753998,1.216061592,24.97120476,53.01836014,57.34772491,99.7967453,0.090336278,0.099369906,0.149054855,17.4461937,10.69826603,5.833640575,1,26.84483147,1.774118781,0.009987017,183.2516327,20.55327988,4.773794174,25.32707405,674.0710449,0,846.1616821,44279.01172,341.6000366,0,0,0,93.77131653,0.49333334,0,0,0
211,Osterburg,15,92.12999725,20.52000046,117.8600006,1525,4.507011414,-1.63081491,99.16218567,0.264456183,93.05748749,1.723547459,22.12098312,50.31334686,48.17325211,99.75331879,0.113338374,0.128894612,0.217787459,25.31001472,10.71437359,4.75056839,0,18.90507698,1.492312312,0.033115715,280.6246643,18.92326546,4.215157509,23.13842392,687.3491211,0,966.3162842,44998.01172,115.6500015,0,0,0,0.404462397,0.569060802,0.002716112,0,0
212,Salzwedel,15,92.25,19.47000122,147.8600006,1525,4.80561161,0.698276401,99.07940674,0.201255366,95.29077911,2.219620228,21.71764565,50.06277084,53.62359238,99.69512939,0.085682973,0.065756701,0.175351202,19.97808075,10.82347107,5.053503036,0,17.96107674,0.337795585,0.052337755,248.0002441,20.13695145,4.457431793,24.59438324,677.8898926,0,879.1002197,50184.98047,156.5699768,0,0,0,0.677493274,0.59512198,0.001650056,0,0
213,Gardelegen,15,91.68000031,19.88999939,110.8899994,1525,4.463812351,-0.076668553,99.27714539,0.076727375,94.65518951,2.375809908,23.34127617,50.27056503,61.93111038,99.18426514,0.07874652,0.074708238,0.163550451,21.99046898,10.81025314,4.915298462,0,18.2351532,0.852704108,0.042510983,223.4185486,24.69888115,5.039913177,29.73879242,687.8616333,0,971.2814941,49526.00391,136.3600006,0,0,0,0.607761621,0.545454562,0,0,0
214,Stendal,15,91.81999969,20.70000076,96.83000183,1525,4.373488426,2.504355907,98.54187775,0.264181852,95.44532776,1.33213985,22.21175575,49.65594864,53.76612473,99.54740906,0.102396064,0.043006349,0.157689944,38.69342804,10.79610062,4.656718254,0,19.00674057,0.466254801,0.11140731,253.0231781,28.39295006,9.469621658,37.86257172,685.5262451,0,948.861145,48830.02344,105.289978,0,0,0,1.150931835,0.550724626,0.001113946,0,6.68E-05
215,Jerichow I,15,91.62999725,20.98999977,81.01999664,1525,4.541421413,1.04637742,98.26535034,0.086423755,96.02953339,2.805129051,24.2974205,50.00231171,61.09233475,99.27311707,0.089510314,0.078707345,0.171304226,41.05899811,11.07901478,4.542230606,0,19.23313713,1.007739425,0.030411569,257.3220215,33.92917633,6.200581074,40.12975693,700.8396606,0,1105.879883,64797.01172,93.90002441,0,0,0,1.282466769,0.527777791,0.001451874,0,0
216,Jerichow II,15,91.62999725,20.98999977,81.01999664,1525,4.416256428,-0.757632613,99.48790741,0.192743763,95.75395966,1.007009625,23.43915367,51.12622833,61.64777374,99.85072327,0.056689344,0.077475436,0.166288733,14.00037766,10.87653637,4.542230606,0,19.23313713,1.84840858,0.118133493,251.5483398,26.82473946,9.733355522,36.55809784,684.3519897,0,937.7842407,52919.98828,93.90002441,0,0,0,0.31179139,0.432098776,0.000727844,0,0
217,Kalbe,15,91.90999603,19.87999916,121.1900024,1525,4.462180138,4.52303791,97.2048111,0.429417759,96.6569519,0.56528312,25.44167709,49.85884857,60.75996017,98.36450195,0.14711535,0.064942814,0.127234891,54.6354599,11.23123837,4.922896385,0,18.27170753,0.406060606,8.727039337,313.6983032,41.58444977,10.1655035,51.74995041,710.913269,0,1223.086304,75450.97656,137.3999939,0,0,0,2.099375725,0.622950792,0.009504438,0,0
218,Wanzleben,15,90.86999512,19.97999954,83.48999786,1648,4.567831993,5.34221077,89.9053421,0.133297384,96.36553192,1.610082626,25.48975563,50.21866608,59.44165039,99.46681213,0.055415764,0.067397557,0.125808775,19.58273506,11.10897923,4.963683605,0,18.15582466,0.456484318,2.562012434,347.6670532,33.02084351,4.911494255,37.93233871,708.9345093,0,1199.122192,66768,143.1200256,0,0,0,9.877486229,0.479999989,0.007353482,0,0
219,Stadtkreis Magdeburg,15,90.97000122,20.30999947,73.15000153,1648,4.626252651,9.975797653,91.59017944,1.151874542,98.03857422,0.541408539,19.51113129,46.11515045,43.71097565,97.59233093,0.048031159,0.048031159,0.082962915,100,11.64840889,4.856628895,0,18.47600555,0.014488554,0.058134336,NA,42.3039093,19.57338333,61.87729263,714.9451904,1,1273.407837,114509.0234,128.5899811,0,0,1,5.641478062,0.333333343,0,0,0.003253208
220,Wolmirstedt,15,91.18999481,20.29000092,80.04000092,1525,4.378065109,1.383226514,97.41285706,0.170287848,96.61551666,1.230852723,24.32448959,51.01865005,67.3560257,99.78662872,0.057446502,0.082066432,0.121047989,7.677314758,10.79427624,4.826792717,0,18.50245094,0.01077238,0.126085743,312.0689392,28.49537659,6.953395367,35.44877243,703.6069336,0,1136.910034,48741.01953,124.8100204,0,0,0,2.322480202,0.565217376,0,0,0
221,Neuhaldensleben,15,91.25999451,19.92000008,94.87000275,1680,4.539578915,2.032155275,95.93465424,0.195968643,96.43411255,1.461432934,24.19612885,50.5459137,62.86594391,99.52607727,0.091985278,0.075987846,0.211966082,10.66229439,10.81993866,4.928918839,0,18.17899132,1.147866011,2.514011145,312.1983948,33.73098373,4.875900745,38.606884,704.9945679,0,1152.796143,50008.01953,138.2299805,0,0,0,3.809390545,0.555555582,0.002952204,0,0
222,Oschersleben,15,90.80999756,19.61000061,97.04000092,1648,4.341649055,3.401669025,90.80182648,0.271953702,97.67578125,1.40267837,24.01087952,50.6469841,62.91779709,99.05912781,0.043863498,0.078954294,0.116238266,40.73164368,10.7275753,5.06234169,0,17.80784225,0.833333313,2.389195204,321.8229675,32.29901123,5.359661579,37.65867233,701.4485474,0,1112.634033,45596,157.9599762,0,0,0,8.921835899,0.657894731,0.009891197,0,0
